song_id,album_id,track_number,release_date,release_date_precision,song_name,popularity_song,explicit,song_type,artist_id,name,followers,popularity_artist,artist_type,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,main_genre
5yuShbu70mtHXY0yLzCQLQ,5s0rmjP8XOPhP6HhqOhuyC,9,09.12.16,day,Go Flex,78,TRUE,Solo,246dkjvS1zLTtiykXe5h60,Post Malone,16737002,96,rapper,179613,5,1,4,0.228,0.665,0.498,0,0.0757,-8.185,0.0831,0.127,81.967,dfw rap
6eT7xZZlB2mwyzJ2sUKG6w,5s0rmjP8XOPhP6HhqOhuyC,6,09.12.16,day,White Iverson,78,TRUE,Solo,246dkjvS1zLTtiykXe5h60,Post Malone,16737002,96,rapper,256533,7,1,4,0.233,0.675,0.562,0,0.0816,-7.678,0.0352,0.309,130.098,dfw rap
285pBltuF7vW8TeWk8hdRR,6tkjU4Umpo79wwkgPMV3nZ,3,10.12.18,day,Lucid Dreams,85,TRUE,Solo,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,239836,6,0,4,0.349,0.511,0.566,0,0.34,-7.23,0.2,0.218,83.903,chicago rap
5wujBwqG7INdStqGd4tRMX,6tkjU4Umpo79wwkgPMV3nZ,5,10.12.18,day,Armed And Dangerous,79,TRUE,Solo,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,169999,10,1,4,0.186,0.736,0.67,0,0.114,-6.702,0.311,0.845,130.032,chicago rap
4VXIryQMWpIdGgYR4TrjT1,6tkjU4Umpo79wwkgPMV3nZ,2,10.12.18,day,All Girls Are The Same,80,TRUE,Solo,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,165820,0,1,4,0.0769,0.671,0.529,0.000335,0.0856,-7.226,0.307,0.203,161.989,chicago rap
3oDkdAySo1VQQG0ptV7uwa,6tkjU4Umpo79wwkgPMV3nZ,7,10.12.18,day,Lean Wit Me,77,TRUE,Solo,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,175755,1,1,4,0.0414,0.665,0.651,0,0.0896,-5.515,0.156,0.237,163.935,chicago rap
5274I4mUMnYczyeXkGDWZN,6P9PZjWXoCRF5b66BafPKY,3,19.10.18,day,Fine China,77,TRUE,Collaboration,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,141587,7,1,4,0.0484,0.656,0.542,0,0.126,-7.358,0.323,0.551,166.111,chicago rap
2vs5ubqg8QUbfyWZpMfvWe,6P9PZjWXoCRF5b66BafPKY,2,19.10.18,day,Astronauts,61,TRUE,Collaboration,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,169920,1,1,4,0.0402,0.732,0.586,0.00000266,0.121,-7.868,0.232,0.73,76.48,chicago rap
2EhJijFUs0WUmNClDBpYJq,6P9PZjWXoCRF5b66BafPKY,5,19.10.18,day,Make It Back,62,TRUE,Solo,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5247495,92,singer,102560,1,0,4,0.122,0.75,0.387,0,0.0993,-10.123,0.487,0.739,143.019,chicago rap
1dtIaSlyrLI04sqYa8nLyN,3BPDSjoJlho8oiUPUNrShM,2,1947,year,Rudolph the Red-Nosed Reindeer,36,FALSE,Solo,5ixB75BQR3ADoWQkcHQJTs,Gene Autry,22782,42,singer,186733,8,1,4,0.883,0.632,0.159,0,0.222,-14.056,0.0492,0.644,142.11,adult standards
25leEEaz1gIpp7o21Fqyjo,3BPDSjoJlho8oiUPUNrShM,1,1947,year,Here Comes Santa Claus (Right Down Santa Claus Lane),41,FALSE,Solo,5ixB75BQR3ADoWQkcHQJTs,Gene Autry,22782,42,singer,150267,1,1,4,0.799,0.834,0.372,0,0.275,-11.99,0.0358,0.976,96.628,adult standards
3GJ4hzg4lrGwU51Y3VARbF,0g1F5eGVwX4Sxi1n8ojPkE,7,22.06.18,day,Speechless,74,FALSE,Solo,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1060713,80,duo,213387,1,1,4,0.356,0.616,0.438,0,0.24,-5.968,0.0298,0.386,135.929,contemporary country
42fw0rxRO2xbesF6mJfd4Y,0g1F5eGVwX4Sxi1n8ojPkE,2,22.06.18,day,Tequila,73,FALSE,Solo,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1060713,80,duo,196747,11,1,4,0.0312,0.489,0.581,0,0.132,-5.731,0.0281,0.494,86.016,contemporary country
4n0xztUAbHPUV8G3NQvF30,4rQa0t2qWm1MNPy7DNEUHB,5,03.06.16,day,How Not To,66,FALSE,Solo,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1060713,80,duo,192000,11,0,4,0.208,0.501,0.836,0,0.152,-3.587,0.0491,0.618,159.863,contemporary country
0lQJBl9YEsoMtE8D4yTE9g,4rQa0t2qWm1MNPy7DNEUHB,3,03.06.16,day,From the Ground Up,66,FALSE,Solo,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1060713,80,duo,253933,9,1,3,0.333,0.281,0.58,0,0.122,-5.967,0.0323,0.282,151.568,contemporary country
4W38RXuQNuoTSwVsQA1OGC,2Zkvy7eARxR3qjKNWMiwMa,7,01.04.14,day,Nothin` Like You,65,FALSE,Solo,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1060713,80,duo,186253,4,1,4,0.151,0.589,0.704,0,0.067,-4.772,0.0303,0.437,84.956,contemporary country
7ongSdLv28Z27WeCrzZXwB,2Zkvy7eARxR3qjKNWMiwMa,3,01.04.14,day,19 You + Me,62,FALSE,Solo,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,1060713,80,duo,217407,6,1,3,0.319,0.493,0.67,0,0.102,-5.131,0.0298,0.451,151.989,contemporary country
2FY7b99s15jUprqC0M5NCT,3JfSxDfmwS5OeHPwLSkrfr,1,09.11.18,day,Natural,82,FALSE,Solo,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,21374353,91,band,189467,2,1,4,0.217,0.704,0.611,0,0.0812,-6.112,0.0409,0.22,100,modern rock
2RSHsoi04658QL5xgQVov3,3JfSxDfmwS5OeHPwLSkrfr,5,09.11.18,day,Bad Liar,82,FALSE,Solo,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,21374353,91,band,260773,3,1,4,0.0722,0.383,0.637,0,0.368,-6.993,0.0703,0.0827,177.913,modern rock
6Qn5zhYkTa37e91HC1D7lb,33pt9HBdGlAbRGBHQgsZsU,3,23.06.17,day,Whatever It Takes,80,FALSE,Solo,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,21374353,91,band,201240,10,0,4,0.0362,0.672,0.655,0,0.117,-5.021,0.0311,0.556,134.945,modern rock
1zB4vmk8tFRmM9UULNzbLB,33pt9HBdGlAbRGBHQgsZsU,10,23.06.17,day,Thunder,84,FALSE,Solo,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,21374353,91,band,187147,0,1,4,0.00671,0.605,0.822,0.134,0.147,-4.833,0.0438,0.288,167.997,modern rock
0pqnGHJpmpxLKifKRmU6WP,33pt9HBdGlAbRGBHQgsZsU,4,23.06.17,day,Believer,86,FALSE,Solo,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,21374353,91,band,204347,10,0,4,0.0622,0.776,0.78,0,0.081,-4.374,0.128,0.666,124.949,modern rock
0ct0vSOkP0IZnbPGiDltCR,6rRFeV6xigfNyPoZ6YqcoW,5,18.05.15,day,I Bet My Life,60,FALSE,Solo,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,21374353,91,band,192707,1,1,4,0.367,0.545,0.659,0.00111,0.415,-8.18,0.0394,0.599,108.04,modern rock
2MShy1GSSgbmGUxADNIao5,5n1GSzC1Reao29ScnpLYqp,10,14.12.18,day,Calling My Spirit,75,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,152000,1,1,4,0.0996,0.91,0.366,0,0.261,-9.954,0.0941,0.74,119.985,florida rap
6Gg25EZRbQd4IHiJz2KSY0,5n1GSzC1Reao29ScnpLYqp,1,14.12.18,day,Testimony,60,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,240000,6,0,4,0.0369,0.814,0.667,0,0.11,-4.785,0.36,0.376,80.031,florida rap
1XJBDDpeuZaj5fvmwhdIMw,5n1GSzC1Reao29ScnpLYqp,6,14.12.18,day,Take One,58,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,165517,1,1,4,0.114,0.66,0.615,0,0.315,-7.2,0.47,0.501,174.034,florida rap
7HdNB8nvJOBwHa8hIkzvxp,5n1GSzC1Reao29ScnpLYqp,14,14.12.18,day,If I`m Lyin I`m Flyin,63,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,130929,11,0,4,0.0996,0.715,0.617,0.00000341,0.186,-5.558,0.24,0.283,176.117,florida rap
1WIZiOuNO3woKfdlSK2gNn,51wp3EOOp2mBIjhZjR7W0i,10,18.08.17,day,Transportin`,69,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,169345,10,0,4,0.0319,0.804,0.66,0,0.103,-4.86,0.0726,0.257,94.053,florida rap
0bXFIF7iL17TYLyx8JHziM,5mG8oNkNKM2my7t9ywra96,7,31.03.17,day,Patty Cake,65,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,198110,1,0,4,0.0252,0.806,0.77,0,0.0645,-6.464,0.19,0.406,152.094,florida rap
4Q3N4Ct4zCuIHuZ65E3BD4,5mG8oNkNKM2my7t9ywra96,10,31.03.17,day,Tunnel Vision,72,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,268187,11,0,4,0.0576,0.497,0.489,0.0000991,0.122,-7.724,0.294,0.231,171.853,florida rap
78AucGxdmVa4Bx6HwDPOS4,1Pz7lBRN2k5tLMGoZUJVea,1,10.06.16,day,Everything 1k,45,TRUE,Solo,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,5001866,86,singer,186593,1,1,4,0.153,0.517,0.61,0,0.416,-6.373,0.372,0.163,135.498,florida rap
3wScL5W8H40zzCKN0atfBk,50yFYgKdwJANZ5O9MIbMkg,4,28.09.18,day,Uproar,73,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,194184,1,1,4,0.0595,0.743,0.87,0,0.299,-2.188,0.212,0.884,99.075,hip hop
0Y7di9ZCmB6Elad5WISaPc,50yFYgKdwJANZ5O9MIbMkg,3,28.09.18,day,Dedicate,62,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,189909,2,1,4,0.033,0.879,0.662,0,0.716,-6.162,0.309,0.723,117.975,hip hop
5cGpjfgAvidLy6znwkCxkP,50yFYgKdwJANZ5O9MIbMkg,6,28.09.18,day,Can`t Be Broken,62,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,193243,2,0,5,0.121,0.578,0.577,0,0.086,-5.997,0.202,0.154,99.288,hip hop
2DnH4XlEkghUdE8ymdVom5,50yFYgKdwJANZ5O9MIbMkg,10,28.09.18,day,Open Letter,56,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,269287,9,0,4,0.0283,0.769,0.55,0,0.139,-6.299,0.359,0.36,97.01,hip hop
0ubdf6zWT1It2saK41SkO0,50yFYgKdwJANZ5O9MIbMkg,12,28.09.18,day,Problems,54,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,208504,2,1,4,0.0169,0.807,0.571,0,0.252,-6.937,0.312,0.0993,139.996,hip hop
5s6pKnF3ZPtuqvEx1i1V7U,50yFYgKdwJANZ5O9MIbMkg,14,28.09.18,day,Hittas,54,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,223617,2,1,4,0.276,0.788,0.765,0,0.216,-3.93,0.439,0.667,144.046,hip hop
7EgI0dCaQuHFe3OTj5EpWI,50yFYgKdwJANZ5O9MIbMkg,16,28.09.18,day,Open Safe,56,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,223939,1,1,4,0.00705,0.929,0.598,0,0.0549,-5.373,0.156,0.501,96.012,hip hop
1Dk3CfJEtqvj7Xg2AWwfEn,50yFYgKdwJANZ5O9MIbMkg,15,28.09.18,day,Took His Time,56,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,262400,5,0,4,0.144,0.752,0.703,0,0.325,-3.417,0.213,0.641,149.988,hip hop
6y4pOReFqH2wzo4CV91cZC,50yFYgKdwJANZ5O9MIbMkg,19,28.09.18,day,Mess,57,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,212428,9,1,4,0.479,0.641,0.579,0.0000958,0.214,-8.278,0.0895,0.421,145.994,hip hop
3BUWNzPWz2mDbptZmGEXpB,50yFYgKdwJANZ5O9MIbMkg,23,28.09.18,day,Let It All Work Out,61,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,316192,11,1,4,0.0216,0.552,0.562,0,0.302,-6.862,0.164,0.439,135.014,hip hop
68lOQPb5tX8U2cQRuas0L2,50yFYgKdwJANZ5O9MIbMkg,22,28.09.18,day,Used 2,57,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,240199,5,1,4,0.337,0.678,0.666,0,0.115,-6.949,0.487,0.523,87.634,hip hop
1kaxyXcAi5ZHF3Q94QXsHK,50yFYgKdwJANZ5O9MIbMkg,18,28.09.18,day,Demon,55,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,214314,4,0,4,0.273,0.754,0.615,0,0.13,-5.346,0.171,0.345,140.04,hip hop
4E3qImtJzRqLt8ZZyLceOE,50yFYgKdwJANZ5O9MIbMkg,21,28.09.18,day,Perfect Strangers,55,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,249751,7,1,4,0.4,0.746,0.644,0,0.095,-2.605,0.232,0.542,146.178,hip hop
5l8pmJ2pj4QPXByW8iQNRJ,7oc6i8xUILaWwQ5BJMZS3c,2,01.01.11,day,Blunt Blowin,46,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,312960,2,1,4,0.00222,0.721,0.738,0,0.224,-5.682,0.0649,0.375,135.988,hip hop
1ZOROX1KhC9xipkXFCxeDf,7oc6i8xUILaWwQ5BJMZS3c,12,01.01.11,day,How To Love,59,FALSE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,240307,11,1,4,0.000177,0.644,0.661,0.00000514,0.108,-6.093,0.0418,0.272,154.001,hip hop
1bUBh0wC7tfeFcxtWnfwvK,7oc6i8xUILaWwQ5BJMZS3c,3,01.01.11,day,MegaMan,42,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,198280,11,0,5,0.0114,0.504,0.856,0,0.256,-5.024,0.286,0.335,101.866,hip hop
6MD03Z93Me4okhTWFMfY8T,7oc6i8xUILaWwQ5BJMZS3c,5,01.01.11,day,Nightmares Of The Bottom,40,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,281080,8,1,4,0.00953,0.81,0.577,0.00000348,0.0838,-6.142,0.149,0.408,140.065,hip hop
3Thj0dxuwS0CNsm1GOdxgb,7oc6i8xUILaWwQ5BJMZS3c,13,01.01.11,day,President Carter,42,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,255373,2,0,4,0.689,0.676,0.618,0.00821,0.127,-7.495,0.196,0.466,79.799,hip hop
0mKR21gUonhfqYnIHyNXjA,2ydmGsz8W6qDq2UgotdxzR,7,01.01.10,day,On Fire,26,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,248240,11,0,4,0.00316,0.626,0.866,0.000364,0.171,-4.065,0.0408,0.545,132.031,hip hop
77q65VGEbRnJlnX50UfnZS,2ydmGsz8W6qDq2UgotdxzR,8,01.01.10,day,Drop The World,58,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,229227,1,1,4,0.0719,0.663,0.91,0,0.244,-1.629,0.317,0.342,144.993,hip hop
5j3Xbj13alt8bXa569YOQv,2ydmGsz8W6qDq2UgotdxzR,11,01.01.10,day,Knockout,37,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,249307,7,1,4,0.00263,0.488,0.821,0.000514,0.287,-3.729,0.0482,0.354,159.992,hip hop
2ocHprvIFyFP8ciG52zVel,2ydmGsz8W6qDq2UgotdxzR,1,01.01.10,day,American Star,20,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,216827,7,1,4,0.0184,0.539,0.747,0,0.0291,-5.064,0.0409,0.522,76.976,hip hop
2wcWI9jQcuR8h8YRPHZpd2,2ydmGsz8W6qDq2UgotdxzR,2,01.01.10,day,Prom Queen,29,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,217400,7,1,4,0.0000352,0.514,0.876,0.0000256,0.17,-4.828,0.0625,0.365,144.035,hip hop
01Ynfp1UOc9Tep3a25ySqX,6Pqlfg42Sc3ElNuyt5NUiK,16,01.01.13,day,Hot Revolver,26,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,200547,7,1,4,0.00545,0.618,0.512,0,0.0868,-7.236,0.0622,0.235,128.977,hip hop
6bdFbw9THAMceZtkPWXu8e,6Pqlfg42Sc3ElNuyt5NUiK,5,01.01.13,day,No Worries,42,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,222867,5,1,4,0.092,0.83,0.61,0,0.109,-5.642,0.153,0.83,128.025,hip hop
6ScJMrlpiLfZUGtWp4QIVt,5BGzOpea6At0Nd7tYtYZOP,3,01.01.08,day,A Milli,72,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,221840,6,1,4,0.0527,0.679,0.684,0.000895,0.177,-8.559,0.278,0.755,151.748,hip hop
58PWl2rA7lU90UBvDufzWm,5BGzOpea6At0Nd7tYtYZOP,1,01.01.08,day,3 Peat,55,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,199427,6,0,4,0.00114,0.616,0.632,0,0.0844,-7.562,0.386,0.47,79.811,hip hop
2tQM1BUrXp2kqOM6mN11TC,5BGzOpea6At0Nd7tYtYZOP,2,01.01.08,day,Mr. Carter,58,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,316267,7,1,4,0.05,0.455,0.712,0,0.246,-6.139,0.397,0.455,170.935,hip hop
7fxzl4qyZBDnLkcsfire2j,5BGzOpea6At0Nd7tYtYZOP,15,01.01.08,day,You Ain`t Got Nuthin,45,TRUE,Collaboration,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,327267,2,1,5,0.002,0.513,0.501,0.0000062,0.186,-10.43,0.189,0.49,105.778,hip hop
2334WaCjswLcRIRgTTPWaZ,7slHgsEMuJfnuft5LAPyw6,14,01.01.05,day,Hustler Musik,53,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,303667,8,0,4,0.36,0.661,0.746,0,0.454,-2.223,0.25,0.678,83.939,hip hop
2ZoKMVQaFYnOsKeHbzSqLy,41s8PPH5gEz7H8b8kbv5Y5,3,01.01.02,day,Way Of Life,33,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,239800,9,0,4,0.0337,0.868,0.794,0,0.0862,-4.284,0.307,0.677,97.922,hip hop
6wCbHb0QEEdka3ymfImn4l,75s3OxagI6DX8OKLKymPLN,2,01.01.99,day,Tha Block Is Hot,40,TRUE,Solo,55Aa2cqylxrFIXC767Z865,Lil Wayne,8209221,91,singer,252733,7,1,4,0.202,0.715,0.943,0.00229,0.0425,-5.271,0.111,0.907,174.074,hip hop
1G4cdOtF36ZCs6i2dZoC87,4ZRa15xusMfr3hLWUNGBG0,8,14.12.18,day,Drunk Me,72,FALSE,Solo,1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny,80745,70,singer,211768,2,1,4,0.199,0.499,0.797,0,0.0933,-3.77,0.0554,0.408,176.024,contemporary country
6Up545NUflOiXo8cEraH49,6pmoTLfsPpn0wisT3YFJSN,5,07.09.18,day,You Say,79,FALSE,Solo,40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,907125,77,singer,274693,5,1,4,0.682,0.486,0.632,0,0.0869,-6.89,0.0344,0.0791,147.892,ccm
3pJkBPHadRAxBBo484RipI,4w5Jvreahp3yvLqc4vCr9I,3,08.09.17,day,Sixteen,67,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,178333,1,1,4,0.0147,0.707,0.531,0.00000211,0.175,-7.014,0.0273,0.417,106.992,contemporary country
4Vxu50qVrQcycjRyJQaZLC,4w5Jvreahp3yvLqc4vCr9I,8,08.09.17,day,Life Changes,68,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,190227,7,1,4,0.105,0.687,0.842,0,0.0436,-4.382,0.058,0.778,87.968,contemporary country
0OWZFobGSIW9GrSlQ9C5pc,4w5Jvreahp3yvLqc4vCr9I,5,08.09.17,day,Marry Me,71,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,205453,3,1,4,0.113,0.588,0.408,0,0.13,-8.662,0.0237,0.484,85.008,contemporary country
30MM5jWpUmOxtTNd9Ey5LZ,4w5Jvreahp3yvLqc4vCr9I,2,08.09.17,day,Unforgettable,68,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,157080,7,1,4,0.032,0.663,0.738,0.000225,0.0856,-5.48,0.0303,0.825,130.02,contemporary country
6jaywaMM3ieLkZxPSFyS9C,5EJgQd6IcN7xvdmpARRk5b,7,01.01.15,day,T-Shirt,47,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,227693,2,1,4,0.0339,0.637,0.869,0,0.0198,-5.363,0.039,0.746,95.969,contemporary country
6uTb5oNK9RkTjxmh73W7MG,5EJgQd6IcN7xvdmpARRk5b,4,01.01.15,day,Die A Happy Man,61,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,227427,2,1,4,0.406,0.585,0.413,0,0.119,-9.319,0.0402,0.377,165.957,contemporary country
6YkynE63ukqWqd1SWawLPC,5EJgQd6IcN7xvdmpARRk5b,2,01.01.15,day,Crash and Burn,43,FALSE,Solo,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2856240,82,singer,190733,5,0,4,0.0787,0.687,0.777,0,0.204,-5.143,0.0311,0.808,130.014,contemporary country
7sTtHHrD0zDpmzQzH3zegz,2vD3zSQr8hNlg0obNel4TE,6,12.01.18,day,Consequences,71,FALSE,Solo,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,11367121,94,singer,178467,0,1,5,0.889,0.455,0.292,0,0.106,-6.792,0.0563,0.43,84.339,dance pop
4eWQlBRaTjPPUlzacqEeoQ,2vD3zSQr8hNlg0obNel4TE,1,12.01.18,day,Never Be the Same,75,FALSE,Solo,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,11367121,94,singer,226973,0,1,4,0.181,0.637,0.713,0.000637,0.137,-4.333,0.0747,0.243,129.923,dance pop
577YBGuskWkVDCxZrLRB4v,4iF44RCCybJtkBkMoqrLW2,2,30.11.18,day,Pure Cocaine,76,TRUE,Solo,5f7VJjfbwm532GiveGC0ZK,Lil Baby,2571569,90,rapper,154024,10,0,4,0.00127,0.964,0.487,0.00000657,0.115,-6.071,0.421,0.107,127.05,atl hip hop
39RWYLt6hgk9BbhkDgaHW9,4iF44RCCybJtkBkMoqrLW2,3,30.11.18,day,Crush A Lot,59,TRUE,Solo,5f7VJjfbwm532GiveGC0ZK,Lil Baby,2571569,90,rapper,159755,5,0,4,0.0171,0.92,0.458,0,0.107,-5.643,0.315,0.403,132.992,atl hip hop
7cW1wHpSLYgKWzoWlOCPFJ,4iF44RCCybJtkBkMoqrLW2,1,30.11.18,day,Global,60,TRUE,Solo,5f7VJjfbwm532GiveGC0ZK,Lil Baby,2571569,90,rapper,169826,1,1,4,0.106,0.672,0.565,0,0.113,-6.504,0.441,0.313,163.827,atl hip hop
52i143Ph5c3RQaQFBXWix1,4iF44RCCybJtkBkMoqrLW2,6,30.11.18,day,Word On The Street,58,TRUE,Solo,5f7VJjfbwm532GiveGC0ZK,Lil Baby,2571569,90,rapper,172986,10,0,4,0.0562,0.888,0.432,0,0.112,-9.275,0.0934,0.173,99.965,atl hip hop
5lf3ajySox32qFvGEf2TFM,7yf9ZJyHRbp8sHtpDKfPpt,9,18.05.18,day,Southside,61,TRUE,Solo,5f7VJjfbwm532GiveGC0ZK,Lil Baby,2571569,90,rapper,173437,8,0,4,0.00271,0.811,0.646,0,0.191,-4.902,0.257,0.386,77.555,atl hip hop
2GHO21NrpLapnnfx5z2UL6,5f34GtT1lzD6MVCTZcffNh,3,13.04.18,day,Girl Like You,48,FALSE,Solo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,3256680,80,singer,192888,3,0,4,0.0338,0.543,0.868,0.000289,0.19,-4.69,0.0354,0.433,144.07,contemporary country
2zMDMCtGzTOD8qVHyznGIl,5f34GtT1lzD6MVCTZcffNh,4,13.04.18,day,You Make It Easy,58,FALSE,Solo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,3256680,80,singer,193306,7,1,3,0.159,0.547,0.56,0,0.103,-5.86,0.0283,0.485,131.855,contemporary country
5zwKfokZAwe4kz68lEHtUf,4zoJp3Lvtfx2BF3e1dC83K,7,07.10.16,day,They Don`t Know,38,FALSE,Solo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,3256680,80,singer,195307,10,0,4,0.0207,0.434,0.921,0.00209,0.116,-2.248,0.0688,0.426,171.945,contemporary country
7DEgL4rErTwjrsxLMlUVhf,4zoJp3Lvtfx2BF3e1dC83K,12,07.10.16,day,Any Ol` Barstool,49,FALSE,Solo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,3256680,80,singer,203293,4,1,4,0.312,0.536,0.722,0,0.117,-4.163,0.0284,0.499,143.78,contemporary country
5yxpevLrtCyza67wiwSVsH,4zoJp3Lvtfx2BF3e1dC83K,2,07.10.16,day,A Little More Summertime,36,FALSE,Solo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,3256680,80,singer,219547,9,1,4,0.0386,0.482,0.823,0.0000369,0.0948,-4.446,0.0661,0.451,167.665,contemporary country
5aPGxR67OwJmu1eEsErW5e,4zoJp3Lvtfx2BF3e1dC83K,1,07.10.16,day,Lights Come On,40,FALSE,Solo,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,3256680,80,singer,194507,6,0,4,0.0489,0.567,0.839,0,0.103,-4.048,0.0698,0.903,160.062,contemporary country
