,popularity_song,explicit,song_type,name,followers,popularity_artist,artist_type,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
5913,60,0,0,1204,670385,60,1,354640,9,1,0.238,0.384,0.535,0.00045,0.0533,-9.939,0.0289,0.232,132.445
5914,46,0,0,1204,670385,60,1,194560,7,1,0.00154,0.569,0.705,0.0206,0.0419,-12.349,0.0343,0.714,132.389
5915,58,0,0,1204,670385,60,1,287400,9,0,0.0652,0.382,0.458,0.00167,0.259,-13.559,0.0286,0.157,67.233
5916,50,0,0,1205,251887,62,1,236333,4,1,0.325,0.641,0.752,0.000106,0.168,-9.472,0.0295,0.488,105.019
5917,21,0,0,1205,251887,62,1,193107,0,1,0.084,0.529,0.904,4.82e-06,0.165,-9.645,0.0321,0.833,132.161
5918,61,0,0,1205,251887,62,1,332333,8,1,0.655,0.527,0.429,0.0,0.0865,-12.431,0.0321,0.277,97.893
5919,25,0,0,1205,251887,62,1,288960,10,1,0.375,0.592,0.566,0.0,0.127,-10.603,0.0298,0.381,97.893
5920,18,0,0,1206,44826,35,1,327533,8,1,7.91e-05,0.496,0.979,0.0106,0.393,-4.464,0.0553,0.448,119.928
5921,11,0,0,1206,44826,35,1,511920,6,1,4.24e-05,0.575,0.889,0.0303,0.273,-6.215,0.0569,0.538,115.93
5922,2,0,0,1207,8359,37,2,199347,11,1,0.01,0.888,0.857,0.00139,0.0169,-6.741,0.0966,0.811,127.908
5923,32,0,0,1208,146733,53,2,304427,7,1,0.109,0.768,0.7,4.16e-05,0.104,-8.445,0.0392,0.811,104.773
5924,51,0,0,1208,146733,53,2,247400,11,0,0.0792,0.659,0.759,1.09e-06,0.0564,-12.455,0.0436,0.74,116.943
5925,39,0,0,1208,146733,53,2,235493,6,0,0.0011,0.735,0.694,0.0521,0.218,-13.515,0.0348,0.755,112.846
5926,39,0,0,1208,146733,53,2,309400,5,1,0.321,0.75,0.59,0.0,0.115,-11.799,0.0346,0.803,104.101
5927,42,0,0,1209,215030,53,1,245240,1,1,0.0128,0.687,0.68,1.73e-05,0.0702,-10.835,0.0299,0.825,118.03
5928,52,0,0,1209,215030,53,1,252867,5,1,0.0661,0.363,0.528,0.0,0.334,-10.08,0.0305,0.317,182.21
5929,34,0,0,1209,215030,53,1,238533,8,0,0.00543,0.491,0.589,3.4e-05,0.136,-12.952,0.028,0.487,85.046
5930,46,0,0,1209,215030,53,1,312600,2,0,0.022,0.462,0.507,0.000634,0.253,-13.849,0.0308,0.386,134.253
5931,57,0,0,1209,215030,53,1,245267,8,1,0.000895,0.577,0.676,2.29e-06,0.0625,-11.931,0.0295,0.676,95.98
5932,36,0,0,1210,16425,37,1,272907,7,1,0.11,0.76,0.767,0.000718,0.0314,-6.155,0.0313,0.821,113.425
5933,16,0,0,1211,438082,56,2,280107,11,0,0.0588,0.71,0.737,0.247,0.068,-8.32,0.0577,0.968,101.477
5934,23,0,0,1211,438082,56,2,276533,11,1,0.00957,0.718,0.809,4.86e-06,0.0718,-8.579,0.0503,0.772,105.124
5935,47,0,0,1211,438082,56,2,322267,0,1,0.0901,0.544,0.598,0.0,0.0653,-10.324,0.0543,0.63,74.024
5936,38,0,0,1211,438082,56,2,333800,10,1,0.0163,0.667,0.874,0.00246,0.322,-6.937,0.0441,0.865,111.871
5937,42,0,1,1211,438082,56,2,249933,0,1,0.376,0.607,0.526,0.0,0.14,-10.324,0.0377,0.6,133.617
5938,20,0,0,1212,218035,61,0,306200,11,0,0.0929,0.633,0.518,1.52e-05,0.102,-13.152,0.0656,0.568,156.966
5939,39,0,0,1212,218035,61,0,285800,4,0,0.000928,0.851,0.514,3.58e-06,0.381,-15.279,0.165,0.573,100.425
5940,15,0,0,1213,1384878,73,1,258667,7,1,0.201,0.408,0.65,2.3e-05,0.344,-5.844,0.0329,0.271,80.116
5941,18,0,0,1213,1384878,73,1,240560,7,1,0.327,0.487,0.84,0.00412,0.419,-5.986,0.0321,0.383,103.986
5942,34,0,0,1213,1384878,73,1,231760,8,1,0.0787,0.547,0.593,0.0,0.109,-6.749,0.0269,0.282,142.219
5943,40,0,0,1213,1384878,73,1,230933,6,1,0.535,0.593,0.562,0.0,0.13,-7.393,0.0274,0.314,74.031
5944,31,0,0,1213,1384878,73,1,231333,0,1,0.201,0.691,0.67,3.51e-06,0.0495,-5.337,0.0331,0.748,84.261
5945,24,0,0,1213,1384878,73,1,252360,0,1,0.0701,0.517,0.764,2.78e-06,0.221,-6.649,0.0282,0.246,88.142
5946,34,0,0,1213,1384878,73,1,225427,5,1,0.0948,0.361,0.6,4.21e-05,0.0814,-5.862,0.0307,0.289,142.61
5947,38,0,0,1213,1384878,73,1,234467,0,1,0.0658,0.43,0.635,0.00185,0.0981,-6.717,0.0374,0.163,145.474
5948,46,0,0,1213,1384878,73,1,240653,9,1,0.464,0.394,0.557,0.0,0.112,-7.152,0.0324,0.186,172.912
5949,38,0,0,1213,1384878,73,1,284907,2,1,0.552,0.592,0.567,1.04e-06,0.0782,-6.501,0.0273,0.425,81.155
5950,19,0,0,1213,1384878,73,1,315200,0,0,0.126,0.499,0.731,0.0151,0.0976,-6.418,0.0379,0.767,127.843
5951,32,0,0,1213,1384878,73,1,192240,2,0,0.14,0.595,0.713,0.000572,0.0606,-8.555,0.0456,0.893,121.593
5952,72,0,0,1213,1384878,73,1,235373,11,1,0.0193,0.429,0.564,0.000828,0.128,-6.784,0.0268,0.276,104.212
5953,39,0,0,1213,1384878,73,1,276693,2,0,0.712,0.436,0.354,0.0165,0.211,-16.176,0.0374,0.397,136.625
5954,30,0,0,1213,1384878,73,1,243467,2,1,0.136,0.607,0.612,0.00208,0.0648,-14.517,0.0582,0.878,130.304
5955,41,0,0,1213,1384878,73,1,256773,9,0,0.00455,0.398,0.686,0.0234,0.301,-12.142,0.0418,0.694,158.32
5956,41,0,0,1213,1384878,73,1,235800,7,1,0.0894,0.679,0.601,0.0,0.0617,-11.758,0.0313,0.668,114.388
5957,48,0,0,1213,1384878,73,1,202133,0,1,0.645,0.564,0.455,3.05e-06,0.0915,-11.615,0.0369,0.697,117.792
5958,40,0,0,1213,1384878,73,1,182067,3,1,0.125,0.641,0.697,0.00761,0.0993,-9.272,0.0513,0.781,125.0
5959,17,0,0,1213,1384878,73,1,225960,3,1,0.00255,0.609,0.771,5.48e-05,0.134,-5.648,0.0256,0.609,101.893
5960,20,0,0,1213,1384878,73,1,209400,11,0,0.0128,0.649,0.851,0.0115,0.199,-6.108,0.0434,0.639,122.088
5961,22,0,0,1213,1384878,73,1,409427,2,1,0.775,0.212,0.691,0.837,0.111,-8.45,0.0755,0.169,109.578
5962,66,0,0,1214,200371,64,1,218013,0,1,0.396,0.339,0.208,0.000519,0.18,-16.725,0.0308,0.288,98.54
5963,31,0,0,1214,200371,64,1,227013,2,1,0.666,0.321,0.403,0.341,0.189,-13.115,0.0344,0.26,94.675
5964,19,0,0,1214,200371,64,1,191600,2,1,0.802,0.454,0.344,0.0,0.203,-11.393,0.0327,0.435,115.161
5965,20,0,0,1214,200371,64,1,156133,5,1,0.782,0.396,0.414,0.0,0.185,-11.099,0.037,0.416,110.746
5966,24,0,0,1214,200371,64,1,181827,0,1,0.829,0.231,0.37,2.83e-06,0.12,-10.342,0.0302,0.127,110.199
5967,45,0,0,1214,200371,64,1,201533,11,1,0.732,0.166,0.433,1.04e-06,0.227,-12.048,0.0467,0.277,187.437
5968,22,0,0,1214,200371,64,1,203407,7,1,0.462,0.363,0.522,0.0,0.662,-13.136,0.0329,0.592,99.353
5969,55,0,0,1214,200371,64,1,225227,1,1,0.504,0.39,0.309,0.0,0.0863,-14.12,0.0265,0.459,94.444
5970,5,0,0,1214,200371,64,1,168800,10,1,0.952,0.442,0.337,0.0107,0.305,-11.788,0.0331,0.755,128.318
5971,27,0,0,1214,200371,64,1,169813,9,1,0.691,0.164,0.215,1.53e-05,0.105,-16.643,0.0343,0.169,82.783
5972,0,0,0,1214,200371,64,1,142467,7,1,0.65,0.554,0.461,0.0,0.136,-13.283,0.0442,0.788,119.126
5973,61,0,0,1215,12366680,86,1,225947,7,1,0.000841,0.65,0.903,0.000351,0.122,-3.677,0.0314,0.409,121.896
5974,44,0,0,1215,12366680,86,1,204680,9,1,0.00351,0.488,0.905,0.373,0.0685,-3.789,0.0485,0.805,128.472
5975,43,0,0,1215,12366680,86,1,234027,9,1,0.000676,0.514,0.905,0.0345,0.0815,-4.173,0.063,0.68,108.942
5976,81,0,0,1215,12366680,86,1,255493,9,1,0.011,0.31,0.7,0.00965,0.0828,-5.678,0.047,0.763,188.386
5977,76,0,0,1215,12366680,86,1,210173,7,1,0.00287,0.532,0.767,0.000513,0.39,-5.509,0.0574,0.755,127.361
5978,81,0,0,1215,12366680,86,1,208400,6,0,0.0591,0.573,0.913,0.00173,0.156,-4.793,0.132,0.422,115.715
5979,27,0,0,1216,916049,77,3,313893,7,1,0.36,0.639,0.484,2.14e-06,0.166,-10.992,0.0274,0.248,113.1
5980,35,0,0,1216,916049,77,3,279800,0,1,0.0386,0.556,0.565,0.0,0.102,-10.818,0.0332,0.416,165.693
5981,18,0,0,1216,916049,77,3,268467,4,0,0.0971,0.66,0.892,2.11e-05,0.35,-6.545,0.0419,0.767,110.089
5982,26,0,0,1216,916049,77,3,287600,0,1,0.523,0.765,0.815,0.0,0.0821,-6.931,0.0429,0.733,106.063
5983,37,0,0,1216,916049,77,3,300467,10,1,0.157,0.706,0.861,1.29e-06,0.256,-5.774,0.0411,0.887,99.992
5984,16,0,0,1216,916049,77,3,275960,7,0,0.119,0.757,0.532,4.36e-06,0.1,-9.62,0.0283,0.896,114.822
5985,30,0,0,1216,916049,77,3,333680,5,0,0.0721,0.709,0.63,4.56e-05,0.0805,-9.987,0.0533,0.767,94.195
5986,6,0,0,1216,916049,77,3,325280,9,0,0.0572,0.712,0.638,0.000175,0.0599,-11.517,0.0301,0.586,118.867
5987,33,0,0,1216,916049,77,3,274653,2,1,0.301,0.615,0.541,0.0,0.145,-11.379,0.0388,0.811,116.521
5988,6,0,0,1216,916049,77,3,276080,3,1,0.303,0.442,0.789,0.0,0.975,-9.616,0.0405,0.645,109.201
5989,46,0,0,1216,916049,77,3,323613,9,0,0.0368,0.659,0.75,3.67e-05,0.042,-7.282,0.0371,0.932,91.463
5990,40,0,0,1216,916049,77,3,257093,4,0,0.118,0.773,0.789,0.0,0.153,-7.069,0.0281,0.972,114.152
5991,44,0,0,1216,916049,77,3,204813,2,0,0.467,0.766,0.651,8.26e-05,0.147,-11.41,0.0349,0.898,131.485
5992,48,0,0,1216,916049,77,3,258013,0,1,0.835,0.748,0.302,0.301,0.198,-15.334,0.028,0.816,95.614
5993,72,0,0,1216,916049,77,3,273173,11,0,0.0406,0.723,0.499,9.44e-05,0.0761,-13.082,0.0421,0.828,88.825
5994,77,0,0,1216,916049,77,3,190627,5,1,0.234,0.751,0.501,0.112,0.0467,-12.151,0.0552,0.902,167.058
5995,60,0,0,1216,916049,77,3,264987,0,1,0.434,0.815,0.741,0.111,0.0689,-9.478,0.031,0.965,121.221
5996,40,0,0,1216,916049,77,3,275807,2,1,0.0867,0.738,0.359,0.0,0.0756,-10.752,0.0372,0.861,92.763
5997,39,0,0,1216,916049,77,3,247800,10,1,0.161,0.59,0.731,3.07e-06,0.0744,-7.12,0.0303,0.918,175.268
5998,12,0,0,1216,916049,77,3,192493,10,0,0.294,0.71,0.648,1.05e-05,0.239,-10.487,0.0303,0.906,120.624
5999,61,0,0,1216,916049,77,3,313373,4,1,0.313,0.523,0.341,0.000114,0.621,-14.034,0.0388,0.355,77.487
6000,36,0,0,1216,916049,77,3,212933,0,1,0.0605,0.78,0.76,0.0041,0.221,-7.464,0.0266,0.961,114.467
6001,61,0,0,1216,916049,77,3,307307,0,0,0.0405,0.889,0.441,0.000788,0.038,-9.506,0.0379,0.963,110.565
6002,29,0,0,1217,59705,57,1,281760,9,0,0.0214,0.66,0.669,0.0117,0.27,-14.895,0.0418,0.798,120.989
6003,35,0,0,1218,2057553,73,1,209427,10,1,0.00812,0.664,0.665,0.000114,0.149,-9.881,0.0282,0.53,123.95
6004,39,0,0,1218,2057553,73,1,209133,7,0,0.0306,0.563,0.835,0.00186,0.0554,-13.003,0.0336,0.909,151.585
6005,56,0,0,1218,2057553,73,1,289160,9,1,0.38,0.457,0.48,0.016,0.142,-15.776,0.03,0.683,157.967
6006,39,0,0,1218,2057553,73,1,212027,7,1,0.0519,0.453,0.787,0.00478,0.166,-13.397,0.0327,0.834,75.876
6007,45,0,0,1218,2057553,73,1,242333,7,1,0.00181,0.62,0.688,0.00482,0.0464,-12.892,0.0435,0.793,112.122
6008,53,0,0,1218,2057553,73,1,251947,0,1,0.000464,0.653,0.766,0.00206,0.103,-8.078,0.0261,0.396,125.113
6009,43,0,0,1218,2057553,73,1,137240,7,1,0.0908,0.546,0.864,0.00814,0.277,-7.632,0.0393,0.863,145.652
6010,67,0,0,1218,2057553,73,1,241080,5,1,0.00322,0.63,0.788,0.0237,0.0883,-6.7,0.0298,0.63,120.059
6011,58,0,0,1218,2057553,73,1,273907,4,1,0.00957,0.611,0.946,0.0708,0.36,-5.357,0.0378,0.763,125.398
6012,21,0,0,1218,2057553,73,1,195133,6,0,0.106,0.707,0.513,0.0519,0.289,-14.836,0.0295,0.791,111.402
6013,54,0,0,1218,2057553,73,1,288400,5,0,0.148,0.617,0.461,0.0151,0.12,-14.485,0.0434,0.828,93.853
6014,43,0,0,1218,2057553,73,1,204133,7,1,0.395,0.799,0.524,1.42e-06,0.124,-12.439,0.0489,0.791,110.441
6015,38,0,0,1218,2057553,73,1,186587,2,0,0.215,0.553,0.672,0.0127,0.103,-10.917,0.0438,0.582,137.414
6016,31,0,0,1218,2057553,73,1,263627,11,1,0.108,0.7,0.592,0.0184,0.118,-10.434,0.0681,0.906,109.847
6017,17,0,0,1218,2057553,73,1,212533,0,1,0.43,0.498,0.804,0.0105,0.182,-9.236,0.0359,0.508,127.332
6018,39,0,0,1219,247142,67,1,267280,10,1,0.241,0.632,0.668,6.01e-05,0.195,-9.106,0.0305,0.646,118.893
6019,37,0,0,1219,247142,67,1,216200,2,1,0.0131,0.605,0.823,2.5e-05,0.288,-10.363,0.04,0.708,122.116
6020,35,0,0,1219,247142,67,1,210160,3,1,0.0564,0.618,0.79,0.238,0.253,-8.802,0.0308,0.688,121.114
6021,27,0,0,1219,247142,67,1,286467,2,1,0.26,0.491,0.834,1.07e-05,0.196,-11.204,0.0571,0.481,124.122
6022,40,0,0,1219,247142,67,1,269227,11,1,0.248,0.331,0.394,0.000282,0.127,-14.002,0.0295,0.181,96.433
6023,62,0,0,1220,278404,61,2,370867,9,0,0.257,0.189,0.39,0.000152,0.122,-14.497,0.0353,0.32,169.563
6024,8,0,0,1221,383652,64,2,230427,7,1,0.00824,0.511,0.864,3.89e-06,0.291,-11.973,0.0569,0.5,144.952
6025,18,0,0,1221,383652,64,2,282347,4,0,0.236,0.751,0.727,0.000319,0.308,-9.919,0.0347,0.963,119.516
6026,48,0,0,1221,383652,64,2,254293,9,1,0.129,0.645,0.933,1.03e-05,0.0443,-6.955,0.0532,0.695,142.615
6027,44,0,0,1221,383652,64,2,224760,5,0,0.0859,0.693,0.533,0.546,0.22,-13.902,0.0506,0.966,120.718
6028,26,0,0,1221,383652,64,2,310093,1,0,0.0532,0.663,0.861,0.00111,0.0431,-13.03,0.0393,0.968,135.939
6029,65,0,1,1221,383652,64,2,363640,2,1,0.361,0.702,0.59,3.91e-06,0.0512,-12.76,0.0302,0.973,111.57
6030,22,0,0,1221,383652,64,2,368733,2,1,0.0391,0.688,0.818,0.00439,0.0762,-12.524,0.0391,0.9,117.564
6031,26,0,0,1221,383652,64,2,267240,10,0,0.0226,0.811,0.624,0.0128,0.0356,-11.791,0.083,0.905,111.06
6032,37,0,0,1221,383652,64,2,219333,4,0,0.204,0.799,0.434,0.0,0.0559,-14.655,0.05,0.815,96.476
6033,56,0,0,1221,383652,64,2,192440,4,1,0.00701,0.677,0.748,3.99e-05,0.093,-12.328,0.038,0.746,146.03
6034,56,0,0,1221,383652,64,2,199200,6,1,0.252,0.63,0.546,0.000156,0.0431,-12.594,0.0416,0.946,94.631
6035,26,0,0,1221,383652,64,2,156667,2,1,0.0949,0.656,0.591,0.0,0.0737,-13.425,0.0487,0.975,78.11
6036,53,0,0,1222,209293,61,2,253507,2,1,0.658,0.487,0.423,0.0,0.109,-8.181,0.0243,0.334,88.883
6037,51,0,1,1222,209293,61,2,279413,0,1,0.18,0.823,0.494,1.28e-06,0.0462,-12.399,0.0371,0.958,117.846
6038,45,0,0,1222,209293,61,2,277213,8,1,0.489,0.696,0.5,7.54e-06,0.268,-8.748,0.0394,0.423,90.0
6039,59,0,0,1222,209293,61,2,269280,0,1,0.688,0.622,0.49,0.0,0.103,-7.486,0.0342,0.324,143.863
6040,51,0,0,1223,1075140,74,2,250227,8,1,0.576,0.523,0.717,0.00177,0.028,-11.611,0.0483,0.969,92.593
6041,74,0,0,1223,1075140,74,2,280000,5,1,0.182,0.776,0.763,0.0065,0.077,-8.124,0.0535,0.82,128.433
6042,51,0,0,1223,1075140,74,2,239693,2,1,0.479,0.62,0.703,0.0,0.14,-7.854,0.0836,0.559,136.155
6043,63,0,0,1223,1075140,74,2,291200,9,1,0.626,0.732,0.705,0.00068,0.0813,-9.271,0.0349,0.848,117.925
6044,56,0,0,1223,1075140,74,2,242707,5,1,0.199,0.72,0.88,0.0246,0.0865,-8.988,0.0406,0.961,118.623
6045,28,0,0,1223,1075140,74,2,233680,7,1,0.463,0.708,0.585,0.000169,0.944,-9.603,0.0618,0.628,101.994
6046,56,0,0,1223,1075140,74,2,206533,7,1,0.8,0.267,0.252,4.43e-05,0.089,-11.687,0.0351,0.13,37.114
6047,66,0,0,1223,1075140,74,2,217347,7,1,0.166,0.815,0.372,0.000116,0.0767,-12.814,0.0752,0.293,101.684
6048,47,0,0,1223,1075140,74,2,231947,2,1,0.468,0.665,0.535,0.00156,0.0819,-7.766,0.0308,0.429,122.126
6049,32,0,1,1223,1075140,74,2,220947,0,1,0.103,0.62,0.78,0.00023,0.047,-9.554,0.0379,0.939,142.414
6050,40,0,0,1223,1075140,74,2,225133,0,1,0.818,0.383,0.208,3.36e-05,0.189,-16.035,0.03,0.219,84.699
6051,57,0,0,1223,1075140,74,2,215400,1,0,0.0291,0.592,0.705,1.97e-05,0.0456,-10.276,0.0287,0.902,135.754
6052,43,0,0,1223,1075140,74,2,283133,7,1,0.763,0.438,0.398,9.2e-06,0.0871,-13.692,0.0347,0.456,93.954
6053,70,0,0,1223,1075140,74,2,164813,9,1,0.237,0.626,0.816,1.8e-06,0.104,-10.593,0.13,0.798,105.33
6054,51,0,0,1223,1075140,74,2,187400,9,1,0.112,0.712,0.632,0.0,0.0648,-7.704,0.0334,0.764,119.931
6055,4,0,0,1224,44200,44,2,227160,7,1,0.385,0.853,0.493,4.4e-05,0.112,-6.636,0.0314,0.377,100.059
6056,17,0,0,1224,44200,44,2,209000,11,1,0.307,0.601,0.843,0.0,0.102,-4.075,0.0544,0.803,94.084
6057,24,0,0,1224,44200,44,2,227227,5,1,0.866,0.468,0.391,0.00969,0.138,-9.26,0.0262,0.361,97.97
6058,51,0,0,1225,54542,48,1,248960,7,1,0.0151,0.607,0.788,0.0136,0.173,-5.326,0.0293,0.334,118.696
6059,35,0,0,1226,629955,68,1,246187,7,1,0.208,0.49,0.516,0.0,0.101,-12.549,0.0265,0.22,73.922
6060,26,0,0,1226,629955,68,1,229680,6,0,0.0535,0.648,0.676,0.0,0.0877,-11.587,0.0275,0.854,107.647
6061,17,0,0,1226,629955,68,1,203160,4,1,0.289,0.45,0.756,0.0,0.13,-13.32,0.0536,0.541,138.371
6062,50,0,0,1226,629955,68,1,253373,5,1,0.347,0.657,0.59,0.000142,0.32,-10.573,0.0269,0.595,93.022
6063,40,0,0,1226,629955,68,1,187200,2,1,0.0747,0.538,0.497,1.64e-06,0.0713,-12.068,0.0357,0.89,168.065
6064,60,0,0,1226,629955,68,1,338800,4,1,0.513,0.629,0.581,2.06e-06,0.0755,-11.856,0.027,0.359,97.074
6065,30,0,0,1226,629955,68,1,286347,11,0,0.0672,0.367,0.833,0.0,0.31,-7.504,0.0472,0.35,116.719
6066,34,0,0,1226,629955,68,1,178107,4,1,0.202,0.421,0.785,1.25e-05,0.166,-8.785,0.054,0.849,155.597
6067,41,0,0,1226,629955,68,1,215720,4,1,0.0213,0.494,0.683,0.0,0.288,-9.509,0.0323,0.474,115.441
6068,27,0,0,1226,629955,68,1,236507,4,1,0.00226,0.489,0.544,4.54e-06,0.0741,-10.412,0.0391,0.342,139.13
6069,42,0,0,1226,629955,68,1,261067,7,1,0.368,0.259,0.55,1.63e-06,0.329,-11.353,0.0324,0.64,193.147
6070,51,0,0,1226,629955,68,1,233133,4,1,0.0446,0.476,0.766,0.0053,0.214,-11.435,0.038,0.68,137.083
6071,54,0,0,1227,373084,64,2,216373,9,1,0.267,0.57,0.575,0.0,0.0823,-7.032,0.0318,0.421,135.903
6072,31,0,0,1228,807742,71,3,240760,0,1,0.000742,0.549,0.79,0.505,0.1,-12.966,0.0405,0.748,119.956
6073,34,0,0,1228,807742,71,3,287973,9,0,0.00108,0.573,0.863,0.0342,0.155,-12.909,0.0446,0.71,127.046
6074,56,0,0,1228,807742,71,3,258333,9,0,0.0876,0.645,0.923,0.00359,0.0303,-9.781,0.0441,0.81,109.988
6075,68,0,0,1228,807742,71,3,234907,7,1,0.0116,0.533,0.783,0.0565,0.186,-10.61,0.0366,0.726,124.874
6076,52,0,0,1228,807742,71,3,301293,0,0,0.0925,0.529,0.715,0.000614,0.168,-11.419,0.0431,0.352,127.17
6077,50,0,0,1228,807742,71,3,244307,0,1,0.0403,0.53,0.873,0.000118,0.119,-10.572,0.0433,0.456,126.16
6078,35,0,0,1228,807742,71,3,258600,11,0,0.357,0.584,0.707,0.000744,0.361,-11.522,0.0289,0.85,107.967
6079,34,0,0,1228,807742,71,3,218000,0,0,0.0957,0.652,0.812,0.00137,0.0391,-10.578,0.0356,0.703,120.27
6080,50,0,0,1228,807742,71,3,241987,4,0,0.0331,0.627,0.905,0.0199,0.255,-9.921,0.037,0.644,113.247
6081,31,0,0,1229,371846,62,1,231320,8,1,0.142,0.554,0.361,0.0,0.123,-14.35,0.0257,0.278,136.625
6082,48,0,0,1229,371846,62,1,207467,2,1,0.103,0.469,0.386,1.2e-05,0.291,-12.112,0.0272,0.383,102.476
6083,61,0,0,1229,371846,62,1,267293,0,1,0.0274,0.787,0.63,6.69e-06,0.161,-12.295,0.0609,0.882,125.347
6084,27,0,0,1229,371846,62,1,238467,7,0,0.198,0.594,0.421,0.0,0.0832,-13.707,0.0312,0.637,74.041
6085,22,0,0,1229,371846,62,1,265560,1,0,0.237,0.657,0.611,0.0,0.3,-7.717,0.0288,0.533,137.953
6086,38,0,0,1229,371846,62,1,241840,6,1,0.0344,0.721,0.765,2.83e-06,0.322,-13.036,0.0345,0.948,119.948
6087,46,0,0,1229,371846,62,1,256560,6,1,0.12,0.764,0.551,0.000656,0.28,-11.98,0.0451,0.746,90.775
6088,62,0,0,1229,371846,62,1,263933,11,1,0.282,0.598,0.282,0.0,0.105,-17.227,0.0256,0.305,134.706
6089,52,0,0,1229,371846,62,1,249960,0,0,0.0126,0.788,0.522,1.35e-06,0.0671,-13.029,0.0578,0.923,111.578
6090,38,0,0,1229,371846,62,1,263533,3,1,0.136,0.669,0.434,3.53e-05,0.21,-12.854,0.0408,0.533,152.158
6091,26,0,0,1230,950833,69,1,336467,0,1,0.217,0.562,0.832,1.32e-06,0.0505,-9.279,0.0368,0.443,106.033
6092,41,0,0,1230,950833,69,1,304533,2,1,0.241,0.509,0.481,0.0,0.0876,-9.14,0.0267,0.288,72.121
6093,34,0,0,1230,950833,69,1,241733,11,0,0.0185,0.625,0.871,2.52e-06,0.0733,-6.843,0.0282,0.661,131.959
6094,34,0,0,1230,950833,69,1,201507,5,1,0.125,0.385,0.556,1.86e-06,0.0919,-9.385,0.0257,0.296,151.849
6095,48,0,0,1230,950833,69,1,240733,7,1,0.0575,0.412,0.746,0.0,0.0791,-6.904,0.0362,0.482,77.76
6096,48,0,0,1230,950833,69,1,270227,11,1,0.0476,0.623,0.38,0.0,0.3,-15.221,0.0309,0.46,144.882
6097,14,0,0,1230,950833,69,1,265200,8,0,0.0105,0.589,0.772,0.0365,0.25,-10.449,0.0331,0.83,97.274
6098,30,0,0,1230,950833,69,1,186410,2,1,0.104,0.367,0.593,6.21e-05,0.409,-10.194,0.0308,0.667,81.288
6099,56,0,0,1230,950833,69,1,221387,2,1,0.0524,0.463,0.629,0.0,0.176,-7.075,0.0269,0.459,81.797
6100,55,0,0,1230,950833,69,1,335827,0,1,0.00266,0.204,0.896,0.0,0.152,-5.931,0.049,0.653,90.6
6101,45,0,0,1230,950833,69,1,252267,9,0,0.0158,0.557,0.798,2.67e-05,0.547,-5.843,0.0277,0.609,134.801
6102,25,0,0,1231,190267,60,2,257160,7,0,0.162,0.461,0.82,0.0,0.106,-5.324,0.0346,0.602,186.045
6103,43,0,0,1231,190267,60,2,283040,0,1,0.151,0.692,0.912,0.000217,0.132,-5.26,0.0353,0.886,107.388
6104,55,0,0,1231,190267,60,2,277600,1,1,0.201,0.547,0.513,0.0,0.0866,-7.006,0.0267,0.2,73.214
6105,32,0,0,1231,190267,60,2,262480,5,1,0.0827,0.773,0.893,2.25e-06,0.0984,-4.768,0.034,0.971,121.37
6106,28,0,0,1231,190267,60,2,228000,7,0,0.407,0.73,0.906,2.64e-05,0.288,-4.729,0.0412,0.959,130.267
6107,38,0,0,1231,190267,60,2,206187,2,1,0.338,0.399,0.971,1.9e-05,0.359,-5.076,0.0515,0.772,118.015
6108,27,0,0,1231,190267,60,2,346813,1,1,0.00706,0.701,0.987,0.0559,0.33,-6.718,0.0757,0.935,119.104
6109,22,0,0,1232,255051,57,1,246427,2,1,0.08,0.609,0.67,0.0,0.0857,-9.484,0.0314,0.75,118.844
6110,25,0,0,1232,255051,57,1,246667,0,0,0.155,0.47,0.859,0.0492,0.723,-12.049,0.0482,0.452,132.201
6111,33,0,0,1232,255051,57,1,193093,11,1,0.405,0.34,0.646,7.18e-06,0.0997,-8.427,0.0318,0.385,84.93
6112,40,0,0,1232,255051,57,1,210400,0,1,0.248,0.365,0.881,7.15e-06,0.184,-8.702,0.0604,0.551,147.92
6113,52,0,0,1232,255051,57,1,285000,9,0,0.143,0.333,0.803,2.61e-06,0.0524,-8.109,0.0714,0.323,125.52
6114,64,0,0,1232,255051,57,1,227627,1,1,0.315,0.323,0.839,0.000313,0.348,-7.35,0.0503,0.543,136.232
6115,29,0,0,1233,16235,36,2,313841,0,1,0.0212,0.475,0.806,0.00174,0.0714,-11.891,0.0481,0.962,118.083
6116,35,0,0,1233,16235,36,2,257560,1,0,0.00362,0.625,0.727,0.000316,0.375,-11.289,0.0482,0.789,118.039
6117,36,0,0,1234,738733,70,2,330600,2,1,0.0511,0.389,0.936,0.00171,0.0745,-5.649,0.0476,0.58,179.17
6118,58,0,0,1234,738733,70,2,300213,1,1,0.004,0.701,0.758,0.0,0.13,-5.568,0.0405,0.344,135.188
6119,46,0,0,1234,738733,70,2,257813,9,0,0.564,0.594,0.591,0.03,0.112,-12.707,0.0342,0.696,156.334
6120,27,0,0,1234,738733,70,2,377813,9,1,0.0556,0.631,0.855,0.146,0.325,-7.656,0.0325,0.503,139.296
6121,36,0,0,1234,738733,70,2,232387,5,1,0.223,0.561,0.773,0.00325,0.0853,-7.962,0.0471,0.492,184.369
